Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-07-08,51.412738,36.801377,56.399588,39.883773,70.001304,53.651694,46.781568,58.624496,58.319326,58.167469
2016-07-11,57.92523,42.544564,64.759765,46.663371,72.301199,61.923324,50.616159,64.773616,62.225847,61.430234
2016-07-12,62.149018,42.664155,65.447511,47.233853,69.593369,70.444043,53.224886,66.451552,63.343343,60.27945
2016-07-13,64.056279,46.854362,63.019345,53.405959,70.223154,69.664809,53.531409,67.290515,59.50556,58.242865
2016-07-14,61.648806,50.814973,63.872368,47.339056,71.830481,73.879599,56.051266,70.68523,61.481327,60.032655
2016-07-15,64.382226,41.881168,70.461353,27.476712,74.165206,69.879686,63.820054,69.778363,64.536969,60.204882
2016-07-18,60.591589,40.683744,71.364689,30.330247,61.59456,66.674208,50.696434,64.850421,61.715942,60.266318
2016-07-19,64.910538,45.317391,66.083596,31.865971,49.266886,70.267984,51.780629,65.657748,61.312656,60.463543
2016-07-20,66.680987,49.078179,69.752353,31.293979,53.647183,68.001804,51.120276,67.13987,60.791178,62.085313
2016-07-21,56.798936,50.493748,67.702428,30.799107,54.77449,60.831292,54.22857,57.634585,57.21712,62.567512
2016-07-22,60.053651,51.673526,68.315308,29.624595,51.822865,62.024882,53.814564,54.39283,60.324121,60.783328
2016-07-25,62.854652,57.724521,72.448216,32.739121,53.306331,65.791132,57.062881,61.360122,62.448737,63.61411
2016-07-26,63.310594,56.759356,67.652369,35.607196,51.3755,57.520938,55.155675,56.696316,63.646705,63.61411
2016-07-27,56.968004,59.61669,66.575094,34.9228,51.883386,63.788617,57.139131,59.347969,65.303239,53.382692
2016-07-28,61.93705,63.909372,69.795039,33.307312,54.3608,64.666824,56.491458,61.108005,57.826101,63.430051
2016-07-29,55.927043,63.914382,68.406498,32.55327,59.660505,55.281732,47.671313,58.609505,52.997058,59.713962
2016-08-01,53.300258,71.427086,65.957316,37.325775,60.578994,44.939128,49.357096,55.407426,40.197011,56.169988
2016-08-02,54.700516,69.834048,66.29057,36.967483,61.503665,42.269775,44.453652,56.325162,42.415503,67.590655
2016-08-03,46.182321,62.695864,64.356661,37.457918,53.802256,40.305389,45.442155,54.087409,38.473345,55.273607
2016-08-04,45.795278,62.011689,64.57155,34.058938,55.670333,39.231606,51.934432,52.483422,37.057179,54.481614
2016-08-05,55.602373,61.523912,67.714385,33.120123,58.81428,44.341514,49.986721,61.266112,46.685177,55.002433
2016-08-08,59.964145,61.568842,67.84475,38.279271,60.436706,43.845188,40.856051,61.801573,45.800128,51.347092
2016-08-09,60.431027,61.65314,65.880755,40.452129,62.334229,43.941735,39.543938,63.846814,44.680265,48.289943
2016-08-10,48.959227,64.659297,52.134413,40.11241,56.609493,39.548848,37.682194,57.479734,41.548003,46.789831
2016-08-11,52.695286,68.3207,52.839153,38.456,61.042543,42.976599,38.986604,50.957571,40.098309,53.722829
2016-08-12,59.349371,70.998557,53.087053,33.98282,60.637182,46.165766,40.529292,66.263128,44.331069,56.618643
2016-08-15,59.349371,70.998557,53.087053,33.98282,60.637182,46.165766,40.529292,66.263128,44.331069,56.618643
2016-08-16,54.85433,61.178042,52.098904,30.950062,54.912766,48.821443,36.572239,68.684439,47.916925,57.866677
2016-08-17,50.47313,50.395361,56.800468,26.557577,47.742251,47.891819,40.325191,67.923571,47.047422,55.461059
2016-08-18,52.158207,52.283648,65.295826,24.54968,44.696274,53.241189,48.07928,69.488733,46.533295,52.841852
2016-08-19,50.920893,47.41706,61.312038,24.132865,46.869216,54.196615,46.559125,75.529391,49.892934,50.840146
2016-08-22,49.691739,40.992557,62.761951,22.963279,56.410864,52.297787,45.496745,70.05742,49.428725,55.595445
2016-08-23,49.105822,48.211235,63.29423,36.642778,52.075938,49.955898,49.190208,69.983645,45.291393,51.038105
2016-08-24,53.357602,44.932131,67.761802,44.436391,50.915216,47.980697,48.054168,69.43235,44.349942,49.18872
2016-08-25,49.875092,42.668709,65.083183,38.353761,46.722125,46.291164,42.051705,62.94813,39.754258,54.165861
2016-08-26,55.913709,39.973649,63.869923,34.543607,43.871729,44.43754,40.365129,58.069782,34.196972,54.688686
2016-08-29,64.793597,37.583698,50.568857,35.647725,44.278584,51.085206,39.248813,60.353377,44.099385,52.834348
2016-08-30,66.963997,44.023926,63.669678,42.817409,54.271405,57.185228,31.724639,63.17441,48.289498,59.490651
2016-08-31,63.928968,40.622933,69.991775,41.529164,50.421035,58.866521,31.60329,63.393567,56.415307,62.933376
2016-09-01,51.768793,40.235712,65.885211,42.228543,54.358276,61.603707,22.122817,62.591272,54.956722,64.069326
2016-09-02,46.831952,41.391635,66.282857,40.48031,51.801431,61.927459,30.777666,65.06696,54.425619,66.294298
2016-09-05,46.831952,41.391635,66.282857,40.48031,51.801431,61.927459,30.777666,65.06696,54.425619,66.294298
2016-09-06,49.155774,37.818654,70.623319,46.415715,59.316484,71.123684,33.544204,69.946443,57.088209,65.550965
2016-09-07,48.373654,33.42326,62.849915,50.217116,56.619994,74.317534,32.810954,74.600741,57.523821,65.826058
2016-09-08,53.902904,24.927552,63.685562,44.187447,63.461654,71.504498,37.446723,75.544354,62.262455,68.656308
2016-09-09,57.38274,29.847848,64.014567,43.463913,52.983115,68.037856,35.999135,68.07648,55.430547,53.624679
2016-09-12,57.980193,30.908411,58.066732,50.912292,48.400828,59.844443,33.54044,53.006324,42.789761,44.09443
2016-09-13,57.980193,30.908411,58.066732,50.912292,48.400828,59.844443,33.54044,53.006324,42.789761,44.09443
2016-09-14,57.146417,28.584862,52.442428,47.609301,44.51809,62.71305,35.80059,57.608983,45.96278,43.501646
2016-09-15,63.658995,28.471901,56.817409,46.299906,47.056607,61.476121,39.319284,55.711462,44.844896,50.724965
2016-09-16,66.514187,34.892596,63.346568,53.561182,46.114976,56.858276,40.429679,53.625214,45.676114,57.200021
2016-09-19,68.258023,42.808079,59.274455,53.953423,46.24091,60.985389,41.138476,55.06427,47.579474,54.595791
