Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-07-18,219.507061,971.339996,283.383788,407.404019,782.652838,227.475291,308.21926,208.676769,892.404332,170.674389
2016-07-19,218.093715,970.100702,281.344083,414.720837,763.731667,228.081758,305.274005,207.579433,890.465569,169.295742
2016-07-20,222.750086,978.353043,283.175157,413.137799,771.644181,229.987847,308.475321,209.591191,894.428538,170.915673
2016-07-21,220.219192,984.86671,283.349006,415.299944,774.482317,226.392264,309.457022,205.201836,884.991309,169.916134
2016-07-22,220.241112,995.876916,283.117247,411.863607,771.472134,224.269556,310.823008,203.098641,885.304738,170.364182
2016-07-25,220.734148,1003.986073,284.392025,410.435002,770.354131,225.915706,309.969292,203.647294,891.263729,171.639438
2016-07-26,222.454307,1014.884354,286.280987,413.272952,773.192164,225.352582,313.170549,206.573524,901.584903,172.673406
2016-07-27,221.084729,1019.692103,285.087363,416.439025,772.547221,227.691879,314.493673,207.396556,904.749696,169.7783
2016-07-28,221.983158,1032.533609,286.37373,414.701509,769.837968,234.319882,310.396155,209.682641,890.351573,171.122456
2016-07-29,221.753065,1041.328395,286.246227,411.786368,776.245432,227.042049,307.707022,208.859647,883.85104,173.293796
2016-08-01,220.230175,1054.550365,284.542704,412.500701,787.942279,215.04232,309.115615,206.024881,849.637348,172.018543
2016-08-02,220.504084,1077.708764,287.497851,415.068338,794.865723,212.269809,303.609414,207.853761,849.779848,173.018059
2016-08-03,217.26106,1061.381556,285.319136,413.253611,782.265895,208.414334,301.56059,206.482097,838.517804,173.19038
2016-08-04,215.486167,1056.253125,285.921797,413.157102,781.66381,205.035324,301.38984,204.104503,832.758592,172.466604
2016-08-05,218.477187,1054.549959,287.810735,409.27675,788.157257,211.490052,306.938762,207.487975,842.794602,173.087027
2016-08-08,223.210272,1053.368189,288.459755,410.261338,793.31762,211.879915,298.188573,211.877328,853.685901,171.984065
2016-08-09,223.725181,1033.254779,286.87202,413.716896,794.822772,211.836605,294.304326,212.746048,848.154795,169.640421
2016-08-10,219.561843,1060.960905,282.711615,415.145553,793.661596,206.334927,294.517786,211.282929,841.85379,169.433616
2016-08-11,219.035967,1067.99241,283.233118,415.164856,793.446586,205.815111,293.107358,206.75641,834.155639,169.9506
2016-08-12,222.848708,1082.617124,282.630489,409.276692,796.413714,208.977466,294.907108,205.20187,843.079648,172.535529
2016-08-15,222.848708,1082.617124,282.630489,409.276692,796.413714,208.977466,294.907108,205.20187,843.079648,172.535529
2016-08-16,222.520011,1071.318402,281.332571,396.921127,792.414563,211.273457,291.136127,221.890518,839.373094,174.706856
2016-08-17,220.701274,1048.941054,284.16019,397.886402,782.910901,212.443108,294.392889,223.399357,850.207516,173.845228
2016-08-18,222.629591,1053.789205,286.141928,394.411431,778.567638,214.652437,297.263957,225.456872,854.311819,173.362713
2016-08-19,220.679361,1041.72902,287.741228,393.233794,775.127407,217.944788,297.649679,231.812257,854.109891,172.156446
2016-08-22,220.701275,1016.206537,287.6369,389.623687,784.286951,215.475546,296.621176,232.269477,853.734618,173.36271
2016-08-23,220.219203,1017.769036,288.807349,393.870841,790.436401,215.518846,295.421354,229.526147,844.614292,172.535518
2016-08-24,221.533958,1029.328766,289.039186,404.257303,781.147637,214.739081,299.963632,231.812257,845.682123,171.70838
2016-08-25,221.095731,1012.079657,290.719593,398.504228,780.244693,213.222851,294.907105,227.331489,837.283361,172.50107
2016-08-26,222.322803,1008.553721,290.626851,392.693276,774.052224,210.710286,292.721662,224.816744,819.908531,173.741847
2016-08-29,224.842731,988.340136,286.524337,390.357297,774.912403,211.92325,287.32232,223.353633,819.215858,173.052516
2016-08-30,230.737156,1002.163257,288.320592,395.762909,780.588584,218.334664,281.751548,228.428813,841.526035,174.431143
2016-08-31,229.422398,1002.002951,293.315464,396.84393,784.243996,222.666707,281.837282,229.709043,848.712586,176.740373
2016-09-01,224.755078,996.47378,295.61007,398.465591,785.534027,224.182908,258.397266,229.663297,867.039938,178.601492
2016-09-02,219.627585,1000.08012,296.942763,396.226153,789.146302,225.482562,262.682432,230.120532,858.236993,179.394231
2016-09-05,219.627585,1000.08012,296.942763,396.226153,789.146302,225.482562,262.682432,230.120532,858.236993,179.394231
2016-09-06,222.410457,993.649382,299.005671,399.855602,793.231516,227.605211,267.953252,234.098373,867.674868,179.980146
2016-09-07,221.983181,970.811327,297.394757,403.098984,797.617839,235.792783,270.910041,238.121927,871.629024,180.600531
2016-09-08,223.5499,915.41922,297.510624,395.376713,801.144091,238.738538,273.395456,244.065856,878.065223,181.083044
2016-09-09,225.697284,929.562565,296.282249,396.36135,797.617958,234.016651,272.838364,240.819597,871.628967,177.188405
2016-09-12,225.511047,931.145274,294.706163,395.859328,784.759879,227.605227,269.195933,230.257697,842.709424,173.53504
2016-09-13,225.511047,931.145274,294.706163,395.859328,784.759879,227.605227,269.195933,230.257697,842.709424,173.53504
2016-09-14,228.085766,925.536095,293.292302,401.805449,778.352552,230.767627,271.767048,231.355056,840.515862,172.018563
2016-09-15,229.422409,928.240751,294.323688,399.758995,779.212614,232.370476,271.595669,232.452382,841.12202,174.052006
2016-09-16,232.073793,929.542598,297.557038,400.820819,782.136867,230.724292,275.195262,231.720828,847.673677,176.051049
2016-09-19,234.681401,941.562749,298.53051,402.075715,781.87882,232.023892,275.152367,233.366822,845.076062,178.015614
2016-09-20,234.254085,955.746005,297.614964,403.774678,774.826453,233.36683,272.281292,231.949424,847.702608,175.947677
2016-09-21,234.24313,961.876479,298.507298,405.821044,774.525335,231.287476,273.223978,229.206076,846.403641,174.396683
2016-09-22,236.434363,950.016701,301.439316,406.187787,776.847378,235.92275,276.523678,233.275391,852.580283,174.913683
2016-09-23,238.625568,950.037019,301.659496,401.554493,774.91225,233.843359,277.680616,232.086611,860.430621,173.569501
2016-09-26,241.090738,959.592587,299.85159,398.079487,762.441472,226.82547,273.481146,229.206082,843.690695,170.605466
2016-09-27,242.482159,962.036964,300.118186,398.986863,764.935796,224.399525,269.153189,227.057156,826.286971,168.882174
2016-09-28,238.033978,967.686344,298.762292,398.948239,757.926186,224.442847,266.624795,226.828534,830.32756,169.226828
2016-09-29,233.892558,969.449127,293.883338,395.376737,751.26083,210.796921,269.195993,222.667779,819.937394,166.124894
2016-09-30,233.651475,970.851362,293.755862,398.118085,743.950162,213.959304,264.053764,224.771013,814.771039,165.780245
2016-10-03,235.831759,962.036701,295.841873,396.187541,739.821869,216.688472,269.11023,231.03499,828.451526,166.504027
2016-10-04,239.282971,960.794526,297.209378,400.898157,738.617894,220.847261,270.910024,232.086617,833.156074,165.676867
2016-10-05,237.924389,952.019833,295.84188,400.396141,741.714261,220.587321,274.766718,237.34468,831.886205,164.884163
2016-10-06,239.282944,950.677619,296.456131,396.129626,751.690667,215.908729,273.481129,233.778332,834.685808,162.437069
2016-10-07,242.460233,944.848279,295.807108,390.009806,746.659333,215.04232,271.852787,233.412576,831.799496,163.195318
2016-10-10,239.72122,943.586332,296.386556,389.971165,752.077808,215.865394,269.967257,234.144086,835.291893,165.125394
2016-10-11,239.72122,943.586332,296.386556,389.971165,752.077808,215.865394,269.967257,234.144086,835.291893,165.125394
2016-10-12,239.72122,943.586332,296.386556,389.971165,752.077808,215.865394,269.967257,234.144086,835.291893,165.125394
2016-10-13,230.518017,929.903262,291.217825,394.372908,733.199541,207.158012,261.825414,224.816739,826.200436,163.33318
2016-10-14,232.632555,917.923539,290.650034,384.662146,719.868728,207.677848,259.168574,227.788718,830.414225,164.091429
2016-10-17,231.997099,939.319063,285.724718,392.809097,721.588762,212.746344,253.897772,230.4406,831.799566,164.401634
2016-10-18,232.720244,943.485875,287.173373,396.65086,730.18936,224.832744,254.58349,232.086595,837.60087,165.6424
2016-10-19,236.960261,949.69624,289.259364,400.010115,725.931885,228.081759,260.539808,233.046779,852.031742,164.33266
2016-10-20,237.540937,955.986666,289.954678,399.160613,721.244617,231.460722,261.396871,233.458274,855.783867,164.12589
2016-10-21,231.920436,960.894956,289.722921,399.031767,719.911519,237.482271,261.911136,234.189824,861.873737,164.573944
2016-10-24,232.413435,965.2009,292.284049,400.202451,726.104032,241.857643,260.239954,237.116058,858.237083,165.228798
2016-10-25,231.000071,956.543607,288.343835,396.182877,713.46105,246.579537,258.568616,238.442014,853.561412,164.160344
2016-10-26,230.539931,953.128472,286.257892,393.880484,710.881027,239.994862,269.795866,234.829931,848.857008,160.955031
2016-10-27,228.633555,950.316664,283.731403,390.680331,703.871487,238.262039,268.767425,232.54383,841.093117,165.194306
2016-10-28,228.721212,959.355574,287.42828,387.57793,717.11631,238.738564,272.752635,232.269474,844.498852,165.090907
2016-10-31,228.721212,959.355574,287.42828,387.57793,717.11631,238.738564,272.752635,232.269474,844.498852,165.090907
2016-11-01,229.510053,937.721917,289.03915,384.943711,721.303343,237.828853,271.038566,234.555615,842.767179,164.849681
2016-11-02,223.725187,921.993627,287.752792,382.446015,721.650252,232.846993,264.525099,229.11463,829.201976,162.057928
2016-11-03,223.637555,917.775304,285.492933,376.6313,723.94869,232.543767,261.653981,223.902304,832.376859,162.678327
2016-11-04,219.123592,921.592011,287.810739,375.031296,730.713649,229.901185,260.582692,219.741568,806.343453,170.295247
2016-11-07,218.915464,907.952948,287.405135,380.494873,723.818491,236.095998,260.282806,224.496675,803.716943,170.260796
2016-11-08,218.751079,907.932821,287.428275,378.777711,725.162788,241.077861,257.968776,227.377201,798.897074,173.845219
2016-11-09,203.784953,860.869139,277.056191,351.61619,692.985479,212.26979,242.584958,214.894995,747.580577,164.436102
2016-11-10,220.657483,860.045514,290.673213,364.884814,705.821656,248.398974,259.897074,242.556968,808.450325,169.261287
2016-11-11,218.049891,838.110579,293.338603,358.523689,692.204699,237.828855,255.69758,247.357865,800.051484,166.124906
2016-11-14,218.049891,838.110579,293.338603,358.523689,692.204699,237.828855,255.69758,247.357865,800.051484,166.124906
2016-11-15,214.642528,824.3306,289.873597,354.562616,679.325285,230.594349,251.969463,247.540758,786.919355,162.540466
2016-11-16,214.894511,858.920676,287.416731,362.367701,692.118006,228.904825,259.939875,252.524479,779.848187,157.198279
2016-11-17,213.514036,855.766955,283.963203,361.528599,696.454727,228.731554,252.955105,252.02151,785.043347,157.439533
2016-11-18,215.179363,845.34173,280.266316,358.055348,689.99325,227.258679,253.040772,251.335745,785.620501,156.543426
2016-11-21,215.442345,845.66307,275.433742,353.938181,687.478077,220.803938,254.926249,233.961216,773.498602,154.130818
2016-11-22,217.655465,852.512755,275.665488,355.772443,696.281291,224.659437,252.826538,229.663305,753.006547,154.061898
2016-11-23,219.025001,854.581756,273.753338,356.084617,706.949263,225.699127,256.383225,232.955315,778.116458,154.061892
2016-11-24,215.223201,858.5189,269.07146,360.31878,711.676208,223.533103,255.74044,232.772446,773.49849,153.096847
2016-11-25,215.694327,880.694981,268.399259,363.10912,716.099448,222.710034,255.954773,236.247341,771.420617,153.751698
